,gameId,errors,personId,name,nameI,firstName,familyName,jerseyNum,assignment,gameDate
0,22200003,3,1151,Sean Corbin,S. Corbin,Sean,Corbin,33,,"October 19, 2022"
1,22200003,3,2714,David Guthrie,D. Guthrie,David,Guthrie,16,,"October 19, 2022"
2,22200003,3,1628159,Mousa Dagher,M. Dagher,Mousa,Dagher,28,,"October 19, 2022"
3,22200004,0,1162,Scott Foster,S. Foster,Scott,Foster,48,,"October 19, 2022"
4,22200004,0,201638,Brent Barnaky,B. Barnaky,Brent,Barnaky,36,,"October 19, 2022"
5,22200004,0,1628953,Ashley Moyer-Gleich,A. Moyer-Gleich,Ashley,Moyer-Gleich,13,,"October 19, 2022"
6,22200008,3,201639,Josh Tiven,J. Tiven,Josh,Tiven,58,,"October 19, 2022"
7,22200008,3,202026,Karl Lane,K. Lane,Karl,Lane,77,,"October 19, 2022"
8,22200008,3,1626300,Ray Acosta,R. Acosta,Ray,Acosta,54,,"October 19, 2022"
9,22200009,3,2534,Zach Zarba,Z. Zarba,Zach,Zarba,15,,"October 19, 2022"
10,22200009,3,200832,Curtis Blair,C. Blair,Curtis,Blair,74,,"October 19, 2022"
11,22200009,3,203592,Dedric Taylor,D. Taylor,Dedric,Taylor,21,,"October 19, 2022"
12,22200010,1,1830,Marc Davis,M. Davis,Marc,Davis,8,,"October 19, 2022"
13,22200010,1,2002,Derrick Collins,D. Collins,Derrick,Collins,11,,"October 19, 2022"
14,22200010,1,203591,Mitchell Ervin,M. Ervin,Mitchell,Ervin,27,,"October 19, 2022"
15,22200013,1,1204,Derek Richardson,D. Richardson,Derek,Richardson,63,,"October 19, 2022"
16,22200013,1,2715,Eric Lewis,E. Lewis,Eric,Lewis,42,,"October 19, 2022"
17,22200013,1,204058,Gediminas Petraitis,G. Petraitis,Gediminas,Petraitis,50,,"October 19, 2022"
18,22200014,1,2004,Courtney Kirkland,C. Kirkland,Courtney,Kirkland,61,,"October 19, 2022"
19,22200014,1,203593,Justin Van Duyne,J. Van Duyne,Justin,Van Duyne,64,,"October 19, 2022"
20,22200014,1,1627961,Brandon Adair,B. Adair,Brandon,Adair,67,,"October 19, 2022"
21,22200015,2,202058,James Williams,J. Williams,James,Williams,60,,"October 20, 2022"
22,22200015,2,1627962,Jacyn Goble,J. Goble,Jacyn,Goble,68,,"October 20, 2022"
23,22200015,2,1627964,Jonathan Sterling,J. Sterling,Jonathan,Sterling,17,,"October 20, 2022"
24,22200018,4,202049,Ben Taylor,B. Taylor,Ben,Taylor,46,,"October 21, 2022"
25,22200018,4,203591,Mitchell Ervin,M. Ervin,Mitchell,Ervin,27,,"October 21, 2022"
26,22200018,4,1628159,Mousa Dagher,M. Dagher,Mousa,Dagher,28,,"October 21, 2022"
27,22200019,1,2003,Pat Fraher,P. Fraher,Pat,Fraher,26,,"October 21, 2022"
28,22200019,1,101283,Brian Forte,B. Forte,Brian,Forte,45,,"October 21, 2022"
29,22200019,1,1627534,Andy Nagy,A. Nagy,Andy,Nagy,83,,"October 21, 2022"
30,22200021,1,1148,James Capers,J. Capers,James,Capers,19,,"October 21, 2022"
31,22200021,1,1151,Sean Corbin,S. Corbin,Sean,Corbin,33,,"October 21, 2022"
32,22200021,1,1628484,Dannica Mosher,D. Mosher,Dannica,Mosher,89,,"October 21, 2022"
33,22200025,1,1155,JB DeRosa,J. DeRosa,JB,DeRosa,22,,"October 21, 2022"
34,22200025,1,2714,David Guthrie,D. Guthrie,David,Guthrie,16,,"October 21, 2022"
35,22200025,1,1629183,Pat O'Connell,P. O'Connell,Pat,O'Connell,90,,"October 21, 2022"
36,22200026,1,2004,Courtney Kirkland,C. Kirkland,Courtney,Kirkland,61,,"October 21, 2022"
37,22200026,1,204058,Gediminas Petraitis,G. Petraitis,Gediminas,Petraitis,50,,"October 21, 2022"
38,22200026,1,1627961,Brandon Adair,B. Adair,Brandon,Adair,67,,"October 21, 2022"
39,22200027,0,1146,Tony Brothers,T. Brothers,Tony,Brothers,25,,"October 21, 2022"
40,22200027,0,202053,Scott Twardoski,S. Twardoski,Scott,Twardoski,52,,"October 21, 2022"
41,22200027,0,203177,Lauren Holtkamp,L. Holtkamp,Lauren,Holtkamp,7,,"October 21, 2022"
42,22200031,2,204059,Tyler Ford,T. Ford,Tyler,Ford,39,,"October 22, 2022"
43,22200031,2,1627529,Suyash Mehta,S. Mehta,Suyash,Mehta,82,,"October 22, 2022"
44,22200031,2,1627962,Jacyn Goble,J. Goble,Jacyn,Goble,68,,"October 22, 2022"
45,22200035,2,2715,Eric Lewis,E. Lewis,Eric,Lewis,42,,"October 22, 2022"
46,22200035,2,202035,Brett Nansel,B. Nansel,Brett,Nansel,44,,"October 22, 2022"
47,22200035,2,202901,Matt Myers,M. Myers,Matt,Myers,43,,"October 22, 2022"
48,22200036,2,101284,John Goble,J. Goble,John,Goble,10,,"October 22, 2022"
49,22200036,2,204058,Gediminas Petraitis,G. Petraitis,Gediminas,Petraitis,50,,"October 22, 2022"
50,22200036,2,1627526,Matt Kallio,M. Kallio,Matt,Kallio,88,,"October 22, 2022"
51,22200037,4,1204,Derek Richardson,D. Richardson,Derek,Richardson,63,,"October 23, 2022"
52,22200037,4,2005,Matt Boland,M. Boland,Matt,Boland,18,,"October 23, 2022"
53,22200037,4,2530,Ed Malloy,E. Malloy,Ed,Malloy,14,,"October 23, 2022"
54,22200039,2,2714,David Guthrie,D. Guthrie,David,Guthrie,16,,"October 23, 2022"
55,22200039,2,203591,Mitchell Ervin,M. Ervin,Mitchell,Ervin,27,,"October 23, 2022"
56,22200039,2,1627963,Phenizee Ransom,P. Ransom,Phenizee,Ransom,70,,"October 23, 2022"
57,22200040,0,200832,Curtis Blair,C. Blair,Curtis,Blair,74,,"October 23, 2022"
58,22200040,0,1626300,Ray Acosta,R. Acosta,Ray,Acosta,54,,"October 23, 2022"
59,22200040,0,1626301,Jason Goldenberg,J. Goldenberg,Jason,Goldenberg,35,,"October 23, 2022"
60,22200045,0,1146,Tony Brothers,T. Brothers,Tony,Brothers,25,,"October 24, 2022"
61,22200045,0,202027,Tre Maddox,T. Maddox,Tre,Maddox,23,,"October 24, 2022"
62,22200045,0,1628951,John Butler,J. Butler,John,Butler,30,,"October 24, 2022"
63,22200048,0,2715,Eric Lewis,E. Lewis,Eric,Lewis,42,,"October 24, 2022"
64,22200048,0,201638,Brent Barnaky,B. Barnaky,Brent,Barnaky,36,,"October 24, 2022"
65,22200048,0,202901,Matt Myers,M. Myers,Matt,Myers,43,,"October 24, 2022"
66,22200053,2,1198,Scott Wall,S. Wall,Scott,Wall,31,,"October 25, 2022"
67,22200053,2,2003,Pat Fraher,P. Fraher,Pat,Fraher,26,,"October 25, 2022"
68,22200053,2,101283,Brian Forte,B. Forte,Brian,Forte,45,,"October 25, 2022"
69,22200057,2,202049,Ben Taylor,B. Taylor,Ben,Taylor,46,,"October 26, 2022"
70,22200057,2,1627541,Natalie Sago,N. Sago,Natalie,Sago,9,,"October 26, 2022"
71,22200057,2,1628480,Robert Hussey,R. Hussey,Robert,Hussey,85,,"October 26, 2022"
72,22200058,4,1146,Tony Brothers,T. Brothers,Tony,Brothers,25,,"October 26, 2022"
73,22200058,4,202053,Scott Twardoski,S. Twardoski,Scott,Twardoski,52,,"October 26, 2022"
74,22200058,4,204058,Gediminas Petraitis,G. Petraitis,Gediminas,Petraitis,50,,"October 26, 2022"
75,22200066,3,1662,Bill Kennedy,B. Kennedy,Bill,Kennedy,55,,"October 27, 2022"
76,22200066,3,202053,Scott Twardoski,S. Twardoski,Scott,Twardoski,52,,"October 27, 2022"
77,22200066,3,203592,Dedric Taylor,D. Taylor,Dedric,Taylor,21,,"October 27, 2022"
78,22200072,1,1151,Sean Corbin,S. Corbin,Sean,Corbin,33,,"October 28, 2022"
79,22200072,1,202049,Ben Taylor,B. Taylor,Ben,Taylor,46,,"October 28, 2022"
80,22200072,1,1627519,John Conley,J. Conley,John,Conley,79,,"October 28, 2022"
81,22200077,2,2003,Pat Fraher,P. Fraher,Pat,Fraher,26,,"October 28, 2022"
82,22200077,2,203177,Lauren Holtkamp,L. Holtkamp,Lauren,Holtkamp,7,,"October 28, 2022"
83,22200077,2,1628480,Robert Hussey,R. Hussey,Robert,Hussey,85,,"October 28, 2022"
84,22200082,3,1179,Rodney Mott,R. Mott,Rodney,Mott,71,,"October 29, 2022"
85,22200082,3,1198,Scott Wall,S. Wall,Scott,Wall,31,,"October 29, 2022"
86,22200082,3,203592,Dedric Taylor,D. Taylor,Dedric,Taylor,21,,"October 29, 2022"
87,22200084,1,201639,Josh Tiven,J. Tiven,Josh,Tiven,58,,"October 29, 2022"
88,22200084,1,202053,Scott Twardoski,S. Twardoski,Scott,Twardoski,52,,"October 29, 2022"
89,22200084,1,1628485,Jamahl Ralls,J. Ralls,Jamahl,Ralls,94,,"October 29, 2022"
90,22200085,1,1162,Scott Foster,S. Foster,Scott,Foster,48,,"October 29, 2022"
91,22200085,1,204058,Gediminas Petraitis,G. Petraitis,Gediminas,Petraitis,50,,"October 29, 2022"
92,22200085,1,1627524,Nate Green,N. Green,Nate,Green,65,,"October 29, 2022"
93,22200086,3,2530,Ed Malloy,E. Malloy,Ed,Malloy,14,,"October 29, 2022"
94,22200086,3,202037,J.T. Orr,J. Orr,J.T.,Orr,72,,"October 29, 2022"
95,22200086,3,1627541,Natalie Sago,N. Sago,Natalie,Sago,9,,"October 29, 2022"
96,22200087,3,2004,Courtney Kirkland,C. Kirkland,Courtney,Kirkland,61,,"October 29, 2022"
97,22200087,3,203591,Mitchell Ervin,M. Ervin,Mitchell,Ervin,27,,"October 29, 2022"
98,22200087,3,1628168,Jenna Reneau,J. Reneau,Jenna,Reneau,93,,"October 29, 2022"
99,22200096,1,1151,Sean Corbin,S. Corbin,Sean,Corbin,33,,"October 31, 2022"
100,22200096,1,201639,Josh Tiven,J. Tiven,Josh,Tiven,58,,"October 31, 2022"
101,22200096,1,1629178,Sha'Rae Mitchell,S. Mitchell,Sha'Rae,Mitchell,98,,"October 31, 2022"
102,22200098,5,1204,Derek Richardson,D. Richardson,Derek,Richardson,63,,"October 31, 2022"
103,22200098,5,101284,John Goble,J. Goble,John,Goble,10,,"October 31, 2022"
104,22200098,5,202049,Ben Taylor,B. Taylor,Ben,Taylor,46,,"October 31, 2022"
105,22200100,1,1179,Rodney Mott,R. Mott,Rodney,Mott,71,,"October 31, 2022"
106,22200100,1,202037,J.T. Orr,J. Orr,J.T.,Orr,72,,"October 31, 2022"
107,22200100,1,203592,Dedric Taylor,D. Taylor,Dedric,Taylor,21,,"October 31, 2022"
108,22200102,2,1201,Leon Wood,L. Wood,Leon,Wood,40,,"October 31, 2022"
109,22200102,2,2534,Zach Zarba,Z. Zarba,Zach,Zarba,15,,"October 31, 2022"
110,22200102,2,202007,Nick Buchert,N. Buchert,Nick,Buchert,3,,"October 31, 2022"
111,22200104,0,1662,Bill Kennedy,B. Kennedy,Bill,Kennedy,55,,"November 01, 2022"
112,22200104,0,201638,Brent Barnaky,B. Barnaky,Brent,Barnaky,36,,"November 01, 2022"
113,22200104,0,203177,Lauren Holtkamp,L. Holtkamp,Lauren,Holtkamp,7,,"November 01, 2022"
114,22200105,0,1148,James Capers,J. Capers,James,Capers,19,,"November 01, 2022"
115,22200105,0,1626301,Jason Goldenberg,J. Goldenberg,Jason,Goldenberg,35,,"November 01, 2022"
116,22200105,0,1628953,Ashley Moyer-Gleich,A. Moyer-Gleich,Ashley,Moyer-Gleich,13,,"November 01, 2022"
117,22200107,4,1179,Rodney Mott,R. Mott,Rodney,Mott,71,,"November 02, 2022"
118,22200107,4,1627961,Brandon Adair,B. Adair,Brandon,Adair,67,,"November 02, 2022"
119,22200107,4,1627962,Jacyn Goble,J. Goble,Jacyn,Goble,68,,"November 02, 2022"
120,22200109,1,1193,Michael Smith,M. Smith,Michael,Smith,38,,"November 02, 2022"
121,22200109,1,2715,Eric Lewis,E. Lewis,Eric,Lewis,42,,"November 02, 2022"
122,22200109,1,1626300,Ray Acosta,R. Acosta,Ray,Acosta,54,,"November 02, 2022"
123,22200115,1,202041,Kevin Scott,K. Scott,Kevin,Scott,24,,"November 02, 2022"
124,22200115,1,202053,Scott Twardoski,S. Twardoski,Scott,Twardoski,52,,"November 02, 2022"
125,22200115,1,1628159,Mousa Dagher,M. Dagher,Mousa,Dagher,28,,"November 02, 2022"
126,22200116,3,2534,Zach Zarba,Z. Zarba,Zach,Zarba,15,,"November 02, 2022"
127,22200116,3,202007,Nick Buchert,N. Buchert,Nick,Buchert,3,,"November 02, 2022"
128,22200116,3,1627534,Andy Nagy,A. Nagy,Andy,Nagy,83,,"November 02, 2022"
129,22200117,2,1201,Leon Wood,L. Wood,Leon,Wood,40,,"November 02, 2022"
130,22200117,2,2882,Sean Wright,S. Wright,Sean,Wright,4,,"November 02, 2022"
131,22200117,2,204059,Tyler Ford,T. Ford,Tyler,Ford,39,,"November 02, 2022"
132,22200118,1,1162,Scott Foster,S. Foster,Scott,Foster,48,,"November 03, 2022"
133,22200118,1,201245,Marat Kogut,M. Kogut,Marat,Kogut,32,,"November 03, 2022"
134,22200118,1,1627964,Jonathan Sterling,J. Sterling,Jonathan,Sterling,17,,"November 03, 2022"
135,22200121,2,1155,JB DeRosa,J. DeRosa,JB,DeRosa,62,,"November 04, 2022"
136,22200121,2,2530,Ed Malloy,E. Malloy,Ed,Malloy,14,,"November 04, 2022"
137,22200121,2,1627524,Nate Green,N. Green,Nate,Green,65,,"November 04, 2022"
138,22200122,1,101284,John Goble,J. Goble,John,Goble,10,,"November 04, 2022"
139,22200122,1,203054,Cheryl Flores,C. Flores,Cheryl,Flores,91,,"November 04, 2022"
140,22200122,1,203593,Justin Van Duyne,J. Van Duyne,Justin,Van Duyne,64,,"November 04, 2022"
141,22200124,3,1830,Marc Davis,M. Davis,Marc,Davis,8,,"November 04, 2022"
142,22200124,3,201638,Brent Barnaky,B. Barnaky,Brent,Barnaky,36,,"November 04, 2022"
143,22200124,3,1626300,Ray Acosta,R. Acosta,Ray,Acosta,54,,"November 04, 2022"
144,22200127,3,1146,Tony Brothers,T. Brothers,Tony,Brothers,25,,"November 04, 2022"
145,22200127,3,1626302,Aaron Smith,A. Smith,Aaron,Smith,51,,"November 04, 2022"
146,22200127,3,1628487,Danielle Scott,D. Scott,Danielle,Scott,87,,"November 04, 2022"
147,22200130,3,202041,Kevin Scott,K. Scott,Kevin,Scott,24,,"November 04, 2022"
148,22200130,3,204059,Tyler Ford,T. Ford,Tyler,Ford,39,,"November 04, 2022"
149,22200130,3,1627526,Matt Kallio,M. Kallio,Matt,Kallio,88,,"November 04, 2022"
150,22200132,5,1201,Leon Wood,L. Wood,Leon,Wood,40,,"November 05, 2022"
151,22200132,5,2714,David Guthrie,D. Guthrie,David,Guthrie,16,,"November 05, 2022"
152,22200132,5,203177,Lauren Holtkamp,L. Holtkamp,Lauren,Holtkamp,7,,"November 05, 2022"
153,22200133,2,200832,Curtis Blair,C. Blair,Curtis,Blair,74,,"November 05, 2022"
154,22200133,2,204058,Gediminas Petraitis,G. Petraitis,Gediminas,Petraitis,50,,"November 05, 2022"
155,22200133,2,1628484,Dannica Mosher,D. Mosher,Dannica,Mosher,89,,"November 05, 2022"
156,22200134,3,1155,JB DeRosa,J. DeRosa,JB,DeRosa,62,,"November 05, 2022"
157,22200134,3,1162,Scott Foster,S. Foster,Scott,Foster,48,,"November 05, 2022"
158,22200134,3,1628480,Robert Hussey,R. Hussey,Robert,Hussey,85,,"November 05, 2022"
159,22200150,1,1201,Leon Wood,L. Wood,Leon,Wood,40,,"November 07, 2022"
160,22200150,1,202058,James Williams,J. Williams,James,Williams,60,,"November 07, 2022"
161,22200150,1,1627963,Phenizee Ransom,P. Ransom,Phenizee,Ransom,70,,"November 07, 2022"
162,22200152,3,1148,James Capers,J. Capers,James,Capers,19,,"November 07, 2022"
163,22200152,3,200833,Eric Dalen,E. Dalen,Eric,Dalen,37,,"November 07, 2022"
164,22200152,3,1628159,Mousa Dagher,M. Dagher,Mousa,Dagher,28,,"November 07, 2022"
165,22200154,1,101283,Brian Forte,B. Forte,Brian,Forte,45,,"November 07, 2022"
166,22200154,1,202007,Nick Buchert,N. Buchert,Nick,Buchert,3,,"November 07, 2022"
167,22200154,1,202901,Matt Myers,M. Myers,Matt,Myers,43,,"November 07, 2022"
168,22200155,2,2004,Courtney Kirkland,C. Kirkland,Courtney,Kirkland,61,,"November 07, 2022"
169,22200155,2,203593,Justin Van Duyne,J. Van Duyne,Justin,Van Duyne,64,,"November 07, 2022"
170,22200155,2,1627964,Jonathan Sterling,J. Sterling,Jonathan,Sterling,17,,"November 07, 2022"
171,22200156,2,2003,Pat Fraher,P. Fraher,Pat,Fraher,26,,"November 07, 2022"
172,22200156,2,1627526,Matt Kallio,M. Kallio,Matt,Kallio,88,,"November 07, 2022"
173,22200156,2,1627541,Natalie Sago,N. Sago,Natalie,Sago,9,,"November 07, 2022"
174,22200158,3,201639,Josh Tiven,J. Tiven,Josh,Tiven,58,,"November 07, 2022"
175,22200158,3,202035,Brett Nansel,B. Nansel,Brett,Nansel,44,,"November 07, 2022"
176,22200158,3,1628172,Evan Scott,E. Scott,Evan,Scott,78,,"November 07, 2022"
177,22200160,4,203592,Dedric Taylor,D. Taylor,Dedric,Taylor,21,,"November 09, 2022"
178,22200160,4,204059,Tyler Ford,T. Ford,Tyler,Ford,39,,"November 09, 2022"
179,22200160,4,1627964,Jonathan Sterling,J. Sterling,Jonathan,Sterling,17,,"November 09, 2022"
180,22200166,3,202007,Nick Buchert,N. Buchert,Nick,Buchert,3,,"November 09, 2022"
181,22200166,3,202026,Karl Lane,K. Lane,Karl,Lane,77,,"November 09, 2022"
182,22200166,3,1627961,Brandon Adair,B. Adair,Brandon,Adair,67,,"November 09, 2022"
183,22200168,3,2003,Pat Fraher,P. Fraher,Pat,Fraher,26,,"November 09, 2022"
184,22200168,3,1627541,Natalie Sago,N. Sago,Natalie,Sago,9,,"November 09, 2022"
185,22200168,3,1628487,Danielle Scott,D. Scott,Danielle,Scott,87,,"November 09, 2022"
186,22200169,1,1155,JB DeRosa,J. DeRosa,JB,DeRosa,22,,"November 09, 2022"
187,22200169,1,101284,John Goble,J. Goble,John,Goble,10,,"November 09, 2022"
188,22200169,1,1629183,Pat O'Connell,P. O'Connell,Pat,O'Connell,90,,"November 09, 2022"
189,22200171,1,1151,Sean Corbin,S. Corbin,Sean,Corbin,33,,"November 09, 2022"
190,22200171,1,202049,Ben Taylor,B. Taylor,Ben,Taylor,46,,"November 09, 2022"
191,22200171,1,1628480,Robert Hussey,R. Hussey,Robert,Hussey,85,,"November 09, 2022"
192,22200174,2,1198,Scott Wall,S. Wall,Scott,Wall,31,,"November 10, 2022"
193,22200174,2,203591,Mitchell Ervin,M. Ervin,Mitchell,Ervin,27,,"November 10, 2022"
194,22200174,2,1627962,Jacyn Goble,J. Goble,Jacyn,Goble,68,,"November 10, 2022"
195,22200182,1,2714,David Guthrie,D. Guthrie,David,Guthrie,16,,"November 11, 2022"
196,22200182,1,101283,Brian Forte,B. Forte,Brian,Forte,45,,"November 11, 2022"
197,22200182,1,202901,Matt Myers,M. Myers,Matt,Myers,43,,"November 11, 2022"
198,22200183,1,1179,Rodney Mott,R. Mott,Rodney,Mott,71,,"November 11, 2022"
199,22200183,1,203593,Justin Van Duyne,J. Van Duyne,Justin,Van Duyne,64,,"November 11, 2022"
200,22200183,1,1628159,Mousa Dagher,M. Dagher,Mousa,Dagher,28,,"November 11, 2022"
201,22200190,1,202049,Ben Taylor,B. Taylor,Ben,Taylor,46,,"November 12, 2022"
202,22200190,1,203592,Dedric Taylor,D. Taylor,Dedric,Taylor,21,,"November 12, 2022"
203,22200190,1,1627524,Nate Green,N. Green,Nate,Green,65,,"November 12, 2022"
204,22200191,1,203591,Mitchell Ervin,M. Ervin,Mitchell,Ervin,27,,"November 12, 2022"
205,22200191,1,1626301,Jason Goldenberg,J. Goldenberg,Jason,Goldenberg,35,,"November 12, 2022"
206,22200191,1,1626302,Aaron Smith,A. Smith,Aaron,Smith,51,,"November 12, 2022"
207,22200193,3,200833,Eric Dalen,E. Dalen,Eric,Dalen,37,,"November 13, 2022"
208,22200193,3,202026,Karl Lane,K. Lane,Karl,Lane,77,,"November 13, 2022"
209,22200193,3,1627526,Matt Kallio,M. Kallio,Matt,Kallio,88,,"November 13, 2022"
210,22200195,2,2003,Pat Fraher,P. Fraher,Pat,Fraher,26,,"November 13, 2022"
211,22200195,2,202035,Brett Nansel,B. Nansel,Brett,Nansel,44,,"November 13, 2022"
212,22200195,2,1627961,Brandon Adair,B. Adair,Brandon,Adair,67,,"November 13, 2022"
213,22200199,2,2003,Pat Fraher,P. Fraher,Pat,Fraher,26,,"November 14, 2022"
214,22200199,2,101283,Brian Forte,B. Forte,Brian,Forte,45,,"November 14, 2022"
215,22200199,2,1628159,Mousa Dagher,M. Dagher,Mousa,Dagher,28,,"November 14, 2022"
216,22200201,1,101284,John Goble,J. Goble,John,Goble,10,,"November 14, 2022"
217,22200201,1,203177,Lauren Holtkamp,L. Holtkamp,Lauren,Holtkamp,7,,"November 14, 2022"
218,22200201,1,1627534,Andy Nagy,A. Nagy,Andy,Nagy,83,,"November 14, 2022"
219,22200202,4,1148,James Capers,J. Capers,James,Capers,19,,"November 14, 2022"
220,22200202,4,203592,Dedric Taylor,D. Taylor,Dedric,Taylor,21,,"November 14, 2022"
221,22200202,4,1627524,Nate Green,N. Green,Nate,Green,65,,"November 14, 2022"
222,22200207,1,200832,Curtis Blair,C. Blair,Curtis,Blair,74,,"November 15, 2022"
223,22200207,1,201638,Brent Barnaky,B. Barnaky,Brent,Barnaky,36,,"November 15, 2022"
224,22200207,1,1628954,Jenna Schroeder,J. Schroeder,Jenna,Schroeder,84,,"November 15, 2022"
225,22200209,0,2714,David Guthrie,D. Guthrie,David,Guthrie,16,,"November 15, 2022"
226,22200209,0,202053,Scott Twardoski,S. Twardoski,Scott,Twardoski,52,,"November 15, 2022"
227,22200209,0,1627519,John Conley,J. Conley,John,Conley,79,,"November 15, 2022"
228,22200213,0,1662,Bill Kennedy,B. Kennedy,Bill,Kennedy,55,,"November 16, 2022"
229,22200213,0,202035,Brett Nansel,B. Nansel,Brett,Nansel,44,,"November 16, 2022"
230,22200213,0,1628159,Mousa Dagher,M. Dagher,Mousa,Dagher,28,,"November 16, 2022"
231,22200219,0,2715,Eric Lewis,E. Lewis,Eric,Lewis,42,,"November 16, 2022"
232,22200219,0,203054,Cheryl Flores,C. Flores,Cheryl,Flores,91,,"November 16, 2022"
233,22200219,0,1628953,Ashley Moyer-Gleich,A. Moyer-Gleich,Ashley,Moyer-Gleich,13,,"November 16, 2022"
234,22200221,1,202058,James Williams,J. Williams,James,Williams,60,,"November 17, 2022"
235,22200221,1,1626302,Aaron Smith,A. Smith,Aaron,Smith,51,,"November 17, 2022"
236,22200221,1,1628951,John Butler,J. Butler,John,Butler,30,,"November 17, 2022"
237,22200224,3,202041,Kevin Scott,K. Scott,Kevin,Scott,24,,"November 18, 2022"
238,22200224,3,1627541,Natalie Sago,N. Sago,Natalie,Sago,9,,"November 18, 2022"
239,22200224,3,1628482,Tyler Mirkovich,T. Mirkovich,Tyler,Mirkovich,97,,"November 18, 2022"
240,22200225,2,1155,JB DeRosa,J. DeRosa,JB,DeRosa,22,,"November 18, 2022"
241,22200225,2,1662,Bill Kennedy,B. Kennedy,Bill,Kennedy,55,,"November 18, 2022"
242,22200225,2,2005,Matt Boland,M. Boland,Matt,Boland,18,,"November 18, 2022"
243,22200227,1,1198,Scott Wall,S. Wall,Scott,Wall,31,,"November 18, 2022"
244,22200227,1,2714,David Guthrie,D. Guthrie,David,Guthrie,16,,"November 18, 2022"
245,22200227,1,203592,Dedric Taylor,D. Taylor,Dedric,Taylor,21,,"November 18, 2022"
246,22200232,0,2715,Eric Lewis,E. Lewis,Eric,Lewis,42,,"November 18, 2022"
247,22200232,0,1628484,Dannica Mosher,D. Mosher,Dannica,Mosher,89,,"November 18, 2022"
248,22200232,0,1628953,Ashley Moyer-Gleich,A. Moyer-Gleich,Ashley,Moyer-Gleich,13,,"November 18, 2022"
249,22200235,2,1151,Sean Corbin,S. Corbin,Sean,Corbin,33,,"November 19, 2022"
250,22200235,2,202049,Ben Taylor,B. Taylor,Ben,Taylor,46,,"November 19, 2022"
251,22200235,2,203177,Lauren Holtkamp,L. Holtkamp,Lauren,Holtkamp,7,,"November 19, 2022"
252,22200236,1,2003,Pat Fraher,P. Fraher,Pat,Fraher,26,,"November 19, 2022"
253,22200236,1,202007,Nick Buchert,N. Buchert,Nick,Buchert,3,,"November 19, 2022"
254,22200236,1,1628954,Jenna Schroeder,J. Schroeder,Jenna,Schroeder,84,,"November 19, 2022"
255,22200237,5,201639,Josh Tiven,J. Tiven,Josh,Tiven,58,,"November 19, 2022"
256,22200237,5,1627541,Natalie Sago,N. Sago,Natalie,Sago,9,,"November 19, 2022"
257,22200237,5,1628171,Brandon Schwab,B. Schwab,Brandon,Schwab,86,,"November 19, 2022"
258,22200238,0,1204,Derek Richardson,D. Richardson,Derek,Richardson,63,,"November 19, 2022"
259,22200238,0,200832,Curtis Blair,C. Blair,Curtis,Blair,74,,"November 19, 2022"
260,22200238,0,203054,Cheryl Flores,C. Flores,Cheryl,Flores,91,,"November 19, 2022"
261,22200241,0,101284,John Goble,J. Goble,John,Goble,10,,"November 20, 2022"
262,22200241,0,200833,Eric Dalen,E. Dalen,Eric,Dalen,37,,"November 20, 2022"
263,22200241,0,1628172,Evan Scott,E. Scott,Evan,Scott,78,,"November 20, 2022"
264,22200242,2,1830,Marc Davis,M. Davis,Marc,Davis,8,,"November 20, 2022"
265,22200242,2,1627964,Jonathan Sterling,J. Sterling,Jonathan,Sterling,17,,"November 20, 2022"
266,22200242,2,1628953,Ashley Moyer-Gleich,A. Moyer-Gleich,Ashley,Moyer-Gleich,13,,"November 20, 2022"
267,22200245,3,2714,David Guthrie,D. Guthrie,David,Guthrie,16,,"November 20, 2022"
268,22200245,3,202053,Scott Twardoski,S. Twardoski,Scott,Twardoski,52,,"November 20, 2022"
269,22200245,3,1627534,Andy Nagy,A. Nagy,Andy,Nagy,83,,"November 20, 2022"
270,22200246,2,1179,Rodney Mott,R. Mott,Rodney,Mott,71,,"November 20, 2022"
271,22200246,2,1201,Leon Wood,L. Wood,Leon,Wood,40,,"November 20, 2022"
272,22200246,2,2882,Sean Wright,S. Wright,Sean,Wright,4,,"November 20, 2022"
273,22200252,3,200832,Curtis Blair,C. Blair,Curtis,Blair,74,,"November 21, 2022"
274,22200252,3,202007,Nick Buchert,N. Buchert,Nick,Buchert,3,,"November 21, 2022"
275,22200252,3,1627519,John Conley,J. Conley,John,Conley,79,,"November 21, 2022"
276,22200257,3,2003,Pat Fraher,P. Fraher,Pat,Fraher,26,,"November 22, 2022"
277,22200257,3,202053,Scott Twardoski,S. Twardoski,Scott,Twardoski,52,,"November 22, 2022"
278,22200257,3,202056,CJ Washington,C. Washington,CJ,Washington,12,,"November 22, 2022"
279,22200258,5,202058,James Williams,J. Williams,James,Williams,60,,"November 22, 2022"
280,22200258,5,203177,Lauren Holtkamp,L. Holtkamp,Lauren,Holtkamp,7,,"November 22, 2022"
281,22200258,5,1627524,Nate Green,N. Green,Nate,Green,65,,"November 22, 2022"
282,22200260,2,2714,David Guthrie,D. Guthrie,David,Guthrie,16,,"November 23, 2022"
283,22200260,2,1626302,Aaron Smith,A. Smith,Aaron,Smith,51,,"November 23, 2022"
284,22200260,2,1627963,Phenizee Ransom,P. Ransom,Phenizee,Ransom,70,,"November 23, 2022"
285,22200267,2,2004,Courtney Kirkland,C. Kirkland,Courtney,Kirkland,61,,"November 23, 2022"
